Artwork_Name,Artist Name,Artist Reputation,Sculpture_Type,Material,Height,Width,Weight,Creation_Year,Artwork_Age,Artist_Alive,Aesthetic_Descriptor,Provenance,Previous_Auction_Price,Price
Minimalist_Herbert_2780,Herbert Hyler,0.43,Minimalist,,11.0,7.0,80.0,1990,35,Yes,Minimal,Museum Deaccession,2.57,3.63
Contemporary_Leonard_2781,Leonard Grant,,Contemporary,Bronze,39.0,14.0,50723.0,1961,64,Yes,Minimal,Private Collection,127.06,169.06
Classical_Aleta_2782,Aleta Lassiter,,Classical,Wood,24.0,9.0,318.0,1877,148,No,Expressive,Acquired from Artist,4.76,4.42
Contemporary_Emma_2783,Emma Horan,0.78,Contemporary,,12.0,8.0,,1952,73,Yes,Rustic,Museum Deaccession,135.04,135.52
Contemporary_Howard_2784,Howard Mccorkle,0.04,Contemporary,Stone,47.0,12.0,5451882.0,1971,54,Yes,Rustic,Inherited Estate,2188.5,2795.57
Modern_Harold_2785,Harold Johnson,0.26,Modern,Clay,37.0,13.0,4462.0,1975,50,Yes,Vibrant,Acquired from Artist,10.0,10.71
Baroque_Robert_2786,Robert Meadows,0.38,Baroque,,58.0,,427.0,1976,49,Yes,Minimal,Inherited Estate,5.13,5.57
Renaissance_Barbara_2787,Barbara Dikes,0.11,Renaissance,Aluminium,10.0,,54.0,1960,65,Yes,Intricate,Auctioned in New York,3.84,4.15
Minimalist_Elisa_2788,Elisa Joseph,0.16,Minimalist,Aluminium,14.0,8.0,451.0,1940,85,No,Rustic,Private Collection,3.35,5.1
Classical_Dawn_2789,Dawn Moore,0.58,Classical,,36.0,17.0,5177308.0,1969,56,Yes,Expressive,Inherited Estate,8706.51,9953.56
Renaissance_Lewis_2790,Lewis Jordan,0.17,Renaissance,Bronze,42.0,24.0,50787.0,1918,107,No,Elegant,Gallery Exhibition,46.16,70.72
Contemporary_Matthew_2791,Matthew Smith,0.23,Contemporary,Wood,17.0,7.0,179.0,2008,17,Yes,Minimal,Inherited Estate,4.03,4.73
Contemporary_Russ_2792,Russ Polley,0.18,Contemporary,,15.0,6.0,3347.0,1975,50,Yes,Elegant,Inherited Estate,11.53,15.71
Renaissance_Jason_2793,Jason Richardson,0.77,Renaissance,Brass,37.0,8.0,30180.0,1938,87,No,Vibrant,Gallery Exhibition,45.36,66.45
Renaissance_Tracey_2794,Tracey Poole,0.54,Renaissance,Aluminium,28.0,,666.0,1903,122,No,Minimal,Auctioned in London,2.48,4.11
Modern_Esteban_2795,Esteban Lawson,0.94,Modern,Aluminium,30.0,15.0,2218.0,1976,49,Yes,Intricate,Acquired from Artist,4.07,5.13
Renaissance_Adam_2796,Adam Chausse,0.22,Renaissance,Brass,45.0,18.0,100296.0,2007,18,Yes,Elegant,Museum Deaccession,205.34,210.22
Minimalist_Diane_2797,Diane Lewis,0.43,Minimalist,Aluminium,39.0,11.0,3016.0,1994,31,Yes,Vibrant,Museum Deaccession,11.44,10.75
Minimalist_Alfredo_2798,Alfredo Wickliff,0.7,Minimalist,Aluminium,31.0,18.0,3148.0,1990,35,Yes,Expressive,Gallery Exhibition,6.72,8.48
Contemporary_Daniel_2799,Daniel Ketter,,Contemporary,Wood,41.0,,850.0,1868,157,No,Minimal,Auctioned in New York,7.24,7.0
Minimalist_Kathleen_2800,Kathleen Billups,0.55,Minimalist,Marble,4.0,4.0,671.0,1906,119,No,Rustic,Museum Deaccession,2.22,3.67
Renaissance_Timothy_2801,Timothy Rucker,0.28,Renaissance,Stone,30.0,10.0,1007887.0,1852,173,No,Elegant,Inherited Estate,2462.87,2528.55
Baroque_Edith_2802,Edith Drain,0.54,Baroque,Wood,13.0,8.0,52.0,1949,76,No,Polished,Auctioned in London,2.84,3.92
Contemporary_Erick_2803,Erick Mcgee,0.06,Contemporary,Stone,10.0,,11888.0,2009,16,Yes,Polished,Acquired from Artist,8.58,10.7
Baroque_Amelia_2804,Amelia Robertson,0.82,Baroque,Stone,13.0,7.0,91176.0,1919,106,No,Expressive,Inherited Estate,218.93,355.53
Modern_Raymon_2805,Raymon Jarvie,0.62,Modern,Clay,39.0,,3869.0,1889,136,No,Vibrant,Auctioned in New York,12.42,15.04
Minimalist_Jeremy_2806,Jeremy Haar,0.48,Minimalist,Brass,15.0,6.0,3357.0,1952,73,Yes,Vibrant,Auctioned in New York,10.89,10.93
Modern_Juan_2807,Juan Roy,,Modern,Stone,16.0,8.0,,1897,128,No,Rustic,Museum Deaccession,264.1,414.44
Baroque_Andrea_2808,Andrea Preston,0.47,Baroque,Bronze,28.0,16.0,27680.0,1909,116,No,Rustic,Private Collection,45.76,57.93
Minimalist_Jenny_2809,Jenny Henderson,0.69,Minimalist,Aluminium,14.0,6.0,509.0,1857,168,No,Elegant,Auctioned in London,5.45,5.37
Abstract_Charlotte_2810,Charlotte Cowan,0.78,Abstract,Wood,22.0,6.0,82.0,1852,173,No,Polished,Inherited Estate,3.81,5.93
Contemporary_Wayne_2811,Wayne Placha,,Contemporary,Clay,15.0,6.0,620.0,1867,158,No,Intricate,Private Collection,5.0,6.88
Classical_Brian_2812,Brian Savage,0.86,Classical,Bronze,29.0,8.0,6441.0,1916,109,No,Expressive,Gallery Exhibition,11.3,12.85
Minimalist_Mabel_2813,Mabel Scott,,Minimalist,Stone,12.0,7.0,63792.0,1878,147,No,Polished,Museum Deaccession,71.89,85.11
Classical_Marc_2814,Marc Rinaldi,0.72,Classical,Marble,22.0,7.0,98104.0,1892,133,No,Vibrant,Auctioned in London,216.51,221.18
Minimalist_Sarah_2815,Sarah Garrett,,Minimalist,Stone,,9.0,1378586.0,1976,49,Yes,Vibrant,Inherited Estate,1812.2,2357.92
Classical_Michael_2816,Michael Robinson,0.3,Classical,Marble,19.0,12.0,202903.0,1879,146,No,Vibrant,Auctioned in New York,432.91,512.35
Renaissance_Gregory_2817,Gregory Proudfoot,0.29,Renaissance,Stone,37.0,15.0,3513025.0,1919,106,No,Elegant,Museum Deaccession,12019.13,14165.14
Baroque_Nancy_2818,Nancy Gollier,0.48,Baroque,Brass,45.0,20.0,135200.0,1950,75,No,Intricate,Acquired from Artist,610.95,816.98
Minimalist_Amy_2819,Amy Mcdaniel,0.09,Minimalist,,4.0,4.0,73.0,1994,31,Yes,Vibrant,Museum Deaccession,4.39,6.35
Modern_Jane_2820,Jane Lord,0.22,Modern,,41.0,20.0,20583.0,1869,156,No,Intricate,Acquired from Artist,69.65,72.98
Baroque_Sherry_2821,Sherry Boynton,0.4,Baroque,Bronze,9.0,5.0,519.0,1928,97,No,Elegant,Private Collection,7.08,6.95
Minimalist_William_2822,William Ledoux,0.02,Minimalist,Bronze,15.0,6.0,1154.0,1924,101,No,Intricate,Acquired from Artist,4.0,4.51
Baroque_Curtis_2823,Curtis Parker,0.91,Baroque,Brass,4.0,3.0,129.0,1990,35,Yes,Vibrant,Private Collection,2.76,3.02
Renaissance_Bruce_2824,Bruce Gutierrez,0.63,Renaissance,Bronze,20.0,9.0,4137.0,1973,52,Yes,Expressive,Auctioned in New York,5.52,5.31
Abstract_Thomas_2825,Thomas Hamilton,0.34,Abstract,Bronze,35.0,18.0,55795.0,1924,101,No,Intricate,Auctioned in London,73.43,83.11
Contemporary_Judy_2826,Judy Lawrence,0.7,Contemporary,Wood,19.0,12.0,371.0,1890,135,No,Rustic,Museum Deaccession,2.53,3.33
Abstract_Ida_2827,Ida Baez,,Abstract,Stone,25.0,12.0,768367.0,1946,79,No,Polished,Private Collection,1005.94,1659.4
Contemporary_Robert_2828,Robert Gregory,0.52,Contemporary,Bronze,56.0,27.0,271922.0,1926,99,No,Elegant,Auctioned in New York,601.33,845.57
Contemporary_Heather_2829,Heather Sasso,0.68,Contemporary,Aluminium,18.0,7.0,291.0,1874,151,No,Vibrant,Auctioned in New York,6.12,6.77
Abstract_Irene_2830,Irene Franzese,,Abstract,Clay,25.0,,5385.0,1901,124,No,Polished,Acquired from Artist,3.44,5.43
Modern_Sarah_2831,Sarah Luper,0.86,Modern,Brass,6.0,4.0,340.0,1915,110,No,Minimal,Private Collection,4.34,4.87
Abstract_Wendy_2832,Wendy Titus,0.5,Abstract,Clay,27.0,7.0,1851.0,1944,81,No,Minimal,Acquired from Artist,4.08,3.75
Classical_Christopher_2833,Christopher Clark,0.63,Classical,Stone,31.0,22.0,8691641.0,2007,18,Yes,Vibrant,Gallery Exhibition,41654.82,38784.21
Contemporary_Mary_2834,Mary Mcgarvey,0.39,Contemporary,Bronze,40.0,19.0,77407.0,1861,164,No,Expressive,Acquired from Artist,286.22,357.08
Contemporary_Sophie_2835,Sophie Manus,0.45,Contemporary,,45.0,,12025261.0,1855,170,No,Vibrant,Auctioned in London,9660.34,14173.11
Minimalist_Karen_2836,Karen Illsley,0.7,Minimalist,,43.0,20.0,17182.0,1960,65,Yes,Vibrant,Gallery Exhibition,67.0,71.96
Abstract_Jessie_2837,Jessie Petrillo,0.46,Abstract,Stone,14.0,6.0,74438.0,1942,83,No,Polished,Museum Deaccession,440.15,416.35
Renaissance_Jose_2838,Jose Henry,0.06,Renaissance,Aluminium,18.0,10.0,1071.0,1935,90,No,Expressive,Museum Deaccession,3.94,6.55
Classical_Gregory_2839,Gregory Riekena,0.37,Classical,Wood,55.0,24.0,1018.0,1973,52,Yes,Polished,Museum Deaccession,2.74,3.76
Classical_Myrtle_2840,Myrtle Creekmore,0.52,Classical,,13.0,,1792.0,1929,96,No,Rustic,Acquired from Artist,9.21,13.15
Minimalist_Shannon_2841,Shannon Zahn,0.88,Minimalist,Wood,20.0,,154.0,1876,149,No,Minimal,Private Collection,5.67,6.5
Contemporary_Don_2842,Don Adair,0.31,Contemporary,Bronze,11.0,,1338.0,1985,40,Yes,Polished,Inherited Estate,5.82,5.54
Modern_Thomas_2843,Thomas Newman,0.36,Modern,Brass,31.0,18.0,44303.0,1946,79,No,Polished,Private Collection,14.69,21.21
Renaissance_Tommie_2844,Tommie Inman,,Renaissance,Brass,9.0,4.0,333.0,1916,109,No,Polished,Auctioned in New York,4.31,5.16
Contemporary_Barbara_2845,Barbara Goud,0.88,Contemporary,Stone,17.0,8.0,221082.0,1975,50,Yes,Vibrant,Auctioned in London,430.34,416.17
Minimalist_Michael_2846,Michael Freeman,0.68,Minimalist,Marble,18.0,7.0,65283.0,1986,39,Yes,Minimal,Auctioned in New York,280.81,284.13
Baroque_Alice_2847,Alice Lantrip,0.73,Baroque,Stone,14.0,7.0,80676.0,2020,5,Yes,Rustic,Auctioned in London,406.12,498.81
Abstract_Joshua_2848,Joshua Wainwright,0.65,Abstract,Clay,6.0,5.0,,1920,105,No,Minimal,Auctioned in New York,3.86,5.31
Contemporary_Ana_2849,Ana Gonzalez,0.5,Contemporary,Brass,10.0,4.0,745.0,1860,165,No,Vibrant,Gallery Exhibition,5.42,4.94
Baroque_James_2850,James Zehner,0.74,Baroque,Marble,,5.0,11122.0,1975,50,Yes,Expressive,Acquired from Artist,56.74,52.81
Baroque_Soraya_2851,Soraya Patterson,,Baroque,Brass,46.0,22.0,119344.0,1891,134,No,Expressive,Museum Deaccession,250.78,317.95
Baroque_Geneva_2852,Geneva Houghton,0.18,Baroque,Marble,8.0,4.0,4127.0,1863,162,No,Polished,Inherited Estate,3.53,5.12
Abstract_Latina_2853,Latina Knuckles,0.62,Abstract,Brass,21.0,7.0,8343.0,1999,26,Yes,Elegant,Inherited Estate,31.66,51.54
Renaissance_Leonardo_2854,Leonardo Johnson,0.78,Renaissance,Bronze,5.0,,239.0,1986,39,Yes,Vibrant,Auctioned in New York,2.89,4.25
Minimalist_Bryan_2855,Bryan Alfano,0.18,Minimalist,Aluminium,20.0,8.0,937.0,1934,91,No,Elegant,Acquired from Artist,3.42,4.6
Contemporary_Ted_2856,Ted Vaca,0.75,Contemporary,Stone,10.0,5.0,12943.0,1854,171,No,Minimal,Private Collection,98.25,92.96
Classical_George_2857,George Brandon,,Classical,,28.0,8.0,294921.0,1925,100,No,Expressive,Acquired from Artist,360.82,396.95
Modern_Brandi_2858,Brandi Garza,0.16,Modern,Marble,20.0,9.0,154740.0,1871,154,No,Rustic,Gallery Exhibition,370.57,392.1
Baroque_Sharon_2859,Sharon Cooper,0.22,Baroque,Wood,6.0,,30.0,1937,88,No,Intricate,Private Collection,3.82,5.49
Minimalist_Ada_2860,Ada Wagoner,0.65,Minimalist,Bronze,9.0,4.0,329.0,1853,172,No,Minimal,Private Collection,5.89,5.65
Minimalist_Gail_2861,Gail Hemenway,0.31,Minimalist,Clay,45.0,,18432.0,1905,120,No,Expressive,Auctioned in New York,77.0,73.87
Contemporary_William_2862,William Harding,0.56,Contemporary,Marble,5.0,,1410.0,1968,57,Yes,Polished,Inherited Estate,6.4,7.67
Baroque_Gloria_2863,Gloria Powell,0.3,Baroque,Brass,21.0,13.0,6925.0,1868,157,No,Intricate,Private Collection,34.22,34.19
Modern_Cassie_2864,Cassie Zamora,0.33,Modern,Marble,26.0,8.0,152305.0,1855,170,No,Expressive,Museum Deaccession,151.71,144.37
Abstract_Paul_2865,Paul Zamora,0.46,Abstract,Aluminium,27.0,12.0,514.0,1980,45,Yes,Expressive,Acquired from Artist,6.48,6.0
Minimalist_Latanya_2866,Latanya Harrington,0.18,Minimalist,Brass,24.0,11.0,19745.0,1965,60,Yes,Vibrant,Inherited Estate,17.19,21.05
Minimalist_Joshua_2867,Joshua Eubank,0.22,Minimalist,Wood,42.0,10.0,692.0,1955,70,Yes,Expressive,Private Collection,6.39,5.89
Renaissance_Emilio_2868,Emilio Stewart,0.47,Renaissance,Brass,38.0,22.0,143434.0,1974,51,Yes,Rustic,Auctioned in London,287.14,348.95
Minimalist_Katrina_2869,Katrina Levy,,Minimalist,Marble,12.0,7.0,11887.0,2019,6,Yes,Polished,Inherited Estate,29.59,46.57
Modern_John_2870,John Lee,0.38,Modern,Marble,26.0,14.0,,1973,52,Yes,Polished,Auctioned in London,2541.97,3067.63
Renaissance_Austin_2871,Austin Miller,0.42,Renaissance,Aluminium,10.0,4.0,62.0,1921,104,No,Expressive,Auctioned in New York,3.11,4.59
Classical_Sean_2872,Sean Andrews,0.22,Classical,Aluminium,22.0,12.0,1220.0,1948,77,No,Elegant,Gallery Exhibition,3.58,5.95
Renaissance_Claire_2873,Claire Desotel,0.25,Renaissance,Marble,18.0,11.0,66721.0,1908,117,No,Intricate,Private Collection,133.68,185.99
Abstract_Alfred_2874,Alfred Wilson,0.36,Abstract,Marble,12.0,,45103.0,1860,165,No,Intricate,Gallery Exhibition,23.89,35.06
Baroque_Austin_2875,Austin Anderson,0.21,Baroque,,3.0,3.0,44.0,1978,47,Yes,Intricate,Private Collection,2.92,4.84
Modern_Ann_2876,Ann Jenkins,0.66,Modern,Bronze,38.0,25.0,58652.0,1857,168,No,Elegant,Gallery Exhibition,410.57,474.81
Classical_Nathaniel_2877,Nathaniel Hatcher,0.9,Classical,Aluminium,12.0,6.0,279.0,1920,105,No,Vibrant,Inherited Estate,5.51,6.89
Abstract_Yvonne_2878,Yvonne Blakeley,0.42,Abstract,Bronze,20.0,9.0,2047.0,1899,126,No,Minimal,Inherited Estate,3.04,3.13
Renaissance_Brian_2879,Brian Keith,0.38,Renaissance,Bronze,36.0,9.0,15589.0,1860,165,No,Minimal,Private Collection,42.32,39.15
Abstract_Holly_2880,Holly Doran,0.64,Abstract,Marble,27.0,11.0,137731.0,1950,75,No,Minimal,Acquired from Artist,202.07,293.77
Abstract_Tommy_2881,Tommy Smith,0.64,Abstract,Brass,12.0,7.0,3918.0,2008,17,Yes,Expressive,Gallery Exhibition,2.21,3.23
Classical_Willie_2882,Willie Hebert,0.36,Classical,Aluminium,13.0,6.0,390.0,1959,66,Yes,Expressive,Auctioned in New York,6.09,6.8
Baroque_James_2883,James Sato,0.88,Baroque,Stone,21.0,6.0,127553.0,1878,147,No,Polished,Inherited Estate,303.16,298.05
Renaissance_Lisa_2884,Lisa Pendleton,0.55,Renaissance,Aluminium,21.0,16.0,1426.0,1896,129,No,Polished,Inherited Estate,4.13,3.77
Minimalist_Paul_2885,Paul Hart,0.91,Minimalist,Marble,7.0,4.0,2655.0,1903,122,No,Rustic,Auctioned in London,15.38,17.33
Minimalist_Michael_2886,Michael Flores,0.91,Minimalist,Aluminium,14.0,8.0,427.0,1945,80,No,Elegant,Museum Deaccession,3.17,4.28
Minimalist_John_2887,John Kahn,0.24,Minimalist,Clay,10.0,4.0,231.0,1860,165,No,Polished,Auctioned in New York,4.69,6.14
Baroque_Susan_2888,Susan Rooney,0.36,Baroque,Marble,28.0,17.0,1095960.0,1920,105,No,Polished,Acquired from Artist,1644.95,2243.75
Renaissance_Norma_2889,Norma Lambert,0.81,Renaissance,Aluminium,26.0,19.0,2564.0,1926,99,No,Elegant,Museum Deaccession,9.73,9.51
Abstract_Sherilyn_2890,Sherilyn Yardley,,Abstract,Bronze,21.0,14.0,7310.0,2013,12,Yes,Rustic,Acquired from Artist,2.62,3.29
Renaissance_Yong_2891,Yong Swisher,0.35,Renaissance,,,15.0,,1861,164,No,Rustic,Auctioned in New York,74.05,110.24
Classical_Bruce_2892,Bruce Eades,0.2,Classical,Brass,29.0,18.0,22618.0,1850,175,No,Expressive,Auctioned in New York,12.52,12.0
Renaissance_Lee_2893,Lee Mcpartlin,0.28,Renaissance,,35.0,,73360.0,1936,89,No,Elegant,Private Collection,144.65,160.61
Baroque_Willie_2894,Willie Samayoa,0.71,Baroque,Aluminium,22.0,8.0,1048.0,1903,122,No,Elegant,Auctioned in London,5.56,6.0
Renaissance_Lawrence_2895,Lawrence Martin,,Renaissance,Brass,,11.0,4550.0,1896,129,No,Polished,Private Collection,3.89,6.21
Baroque_Kathleen_2896,Kathleen Tipps,0.23,Baroque,Wood,7.0,5.0,17.0,1977,48,Yes,Intricate,Inherited Estate,3.38,4.7
Renaissance_Deloris_2897,Deloris Moore,0.86,Renaissance,Aluminium,13.0,6.0,299.0,1905,120,No,Intricate,Museum Deaccession,2.26,3.72
Minimalist_Christa_2898,Christa Smith,0.26,Minimalist,Stone,26.0,10.0,,1872,153,No,Polished,Auctioned in London,175.29,195.68
Contemporary_Matthew_2899,Matthew Jordan,0.31,Contemporary,Wood,42.0,,1011.0,1956,69,Yes,Minimal,Auctioned in New York,3.13,3.08
Minimalist_Sue_2900,Sue Eberhard,,Minimalist,Stone,33.0,11.0,1254713.0,1861,164,No,Polished,Auctioned in New York,1317.91,1395.54
Renaissance_James_2901,James Fields,0.45,Renaissance,,31.0,8.0,1624.0,1985,40,Yes,Elegant,Private Collection,3.43,4.92
Abstract_Jan_2902,Jan Sanchez,0.01,Abstract,,28.0,11.0,2284.0,2004,21,Yes,Rustic,Acquired from Artist,3.64,4.52
Classical_Wallace_2903,Wallace Conway,0.72,Classical,Aluminium,24.0,11.0,1275.0,1976,49,Yes,Elegant,Gallery Exhibition,11.83,12.49
Classical_Joy_2904,Joy Dulin,0.4,Classical,Aluminium,5.0,4.0,29.0,1964,61,Yes,Vibrant,Auctioned in London,4.76,4.85
Renaissance_Lee_2905,Lee Terrazas,0.08,Renaissance,Bronze,3.0,2.0,8.0,1856,169,No,Intricate,Auctioned in New York,2.53,3.59
Modern_Kristi_2906,Kristi Ashley,0.05,Modern,Aluminium,16.0,7.0,541.0,1948,77,No,Vibrant,Acquired from Artist,6.59,6.13
Abstract_James_2907,James Jackson,,Abstract,Stone,20.0,8.0,230254.0,1937,88,No,Polished,Private Collection,301.81,380.46
Classical_Trisha_2908,Trisha Badillo,0.84,Classical,Brass,15.0,6.0,,1884,141,No,Polished,Private Collection,15.86,18.72
Renaissance_Edward_2909,Edward Higgins,0.84,Renaissance,Marble,33.0,24.0,4571789.0,1894,131,No,Elegant,Auctioned in London,38714.61,42745.36
Classical_Pearl_2910,Pearl Mcdevitt,0.41,Classical,Stone,31.0,8.0,903700.0,1995,30,Yes,Minimal,Inherited Estate,2059.85,2372.38
Minimalist_Gidget_2911,Gidget Ferko,0.26,Minimalist,Marble,21.0,11.0,103040.0,1978,47,Yes,Polished,Private Collection,331.16,347.44
Classical_Richard_2912,Richard Alaniz,0.33,Classical,Aluminium,48.0,13.0,2065.0,1885,140,No,Rustic,Gallery Exhibition,6.4,9.6
Minimalist_Paula_2913,Paula Myron,0.83,Minimalist,Brass,15.0,8.0,7239.0,1985,40,Yes,Vibrant,Acquired from Artist,33.91,31.11
Minimalist_Lisa_2914,Lisa Harvey,0.75,Minimalist,Brass,25.0,14.0,21020.0,1919,106,No,Polished,Acquired from Artist,127.43,126.04
Renaissance_James_2915,James Roys,0.86,Renaissance,Marble,41.0,25.0,5773155.0,1858,167,No,Vibrant,Private Collection,34339.5,37830.75
Renaissance_Arthur_2916,Arthur Berry,0.34,Renaissance,Bronze,15.0,7.0,2554.0,1969,56,Yes,Elegant,Inherited Estate,5.95,5.79
Minimalist_Glen_2917,Glen Oliver,0.63,Minimalist,,,,1046.0,1863,162,No,Intricate,Private Collection,3.97,5.94
Renaissance_Ann_2918,Ann Chang,0.48,Renaissance,Wood,24.0,14.0,513.0,1960,65,Yes,Rustic,Inherited Estate,5.89,6.16
Contemporary_Brenda_2919,Brenda Graf,0.15,Contemporary,,9.0,5.0,54.0,2016,9,Yes,Polished,Auctioned in New York,2.57,3.25
Modern_Valentin_2920,Valentin Sexton,0.46,Modern,Brass,41.0,12.0,75499.0,1926,99,No,Expressive,Inherited Estate,132.86,138.49
Abstract_Louise_2921,Louise Harris,0.9,Abstract,Brass,51.0,15.0,140501.0,1957,68,Yes,Rustic,Museum Deaccession,411.7,428.91
Classical_Vernon_2922,Vernon Rodgers,0.18,Classical,Aluminium,51.0,20.0,6833.0,1883,142,No,Elegant,Gallery Exhibition,11.18,13.68
Abstract_John_2923,John Kenney,0.04,Abstract,Aluminium,8.0,5.0,167.0,2012,13,Yes,Polished,Inherited Estate,3.67,4.68
Classical_Shelly_2924,Shelly Burgess,0.55,Classical,Wood,34.0,13.0,674.0,1962,63,Yes,Minimal,Gallery Exhibition,5.7,6.01
Minimalist_Bobbie_2925,Bobbie Polite,0.44,Minimalist,Aluminium,18.0,7.0,597.0,2016,9,Yes,Expressive,Museum Deaccession,6.88,6.27
Minimalist_Sara_2926,Sara Vanhouten,0.94,Minimalist,,,2.0,12.0,1891,134,No,Vibrant,Museum Deaccession,4.38,5.8
Renaissance_Sonny_2927,Sonny Hull,0.09,Renaissance,Aluminium,29.0,9.0,440.0,1921,104,No,Rustic,Acquired from Artist,5.18,5.16
Minimalist_Josefina_2928,Josefina Burns,0.42,Minimalist,Aluminium,9.0,5.0,240.0,1886,139,No,Elegant,Auctioned in London,3.85,3.74
Baroque_Hana_2929,Hana Jackson,0.61,Baroque,Marble,19.0,6.0,30510.0,1918,107,No,Vibrant,Private Collection,39.75,55.54
Minimalist_Barbara_2930,Barbara Martinez,0.95,Minimalist,Brass,6.0,5.0,423.0,1967,58,Yes,Intricate,Acquired from Artist,3.2,3.34
Abstract_Thomas_2931,Thomas Slowinski,0.57,Abstract,Brass,13.0,6.0,2682.0,1932,93,No,Minimal,Inherited Estate,18.33,17.01
Modern_Dianna_2932,Dianna Fox,0.49,Modern,,42.0,8.0,23736.0,1934,91,No,Rustic,Private Collection,33.84,32.08
Minimalist_Salvador_2933,Salvador Crane,0.89,Minimalist,Brass,48.0,,200841.0,1867,158,No,Minimal,Auctioned in London,359.02,334.56
Abstract_Jennifer_2934,Jennifer Wilson,0.6,Abstract,Brass,33.0,19.0,120846.0,1951,74,Yes,Polished,Private Collection,195.37,244.03
Modern_Russell_2935,Russell Thomas,0.59,Modern,Stone,45.0,,22094065.0,1932,93,No,Intricate,Acquired from Artist,52340.25,51143.16
Classical_Miguel_2936,Miguel Trew,0.65,Classical,Brass,23.0,7.0,8830.0,1950,75,No,Elegant,Acquired from Artist,18.32,20.94
Abstract_Michael_2937,Michael Donze,,Abstract,Brass,24.0,,74595.0,1875,150,No,Expressive,Private Collection,88.82,116.4
Contemporary_Steven_2938,Steven Lockhart,0.57,Contemporary,Aluminium,37.0,19.0,5790.0,1929,96,No,Intricate,Inherited Estate,23.68,24.84
Baroque_Grace_2939,Grace Casas,0.68,Baroque,Aluminium,19.0,11.0,734.0,1888,137,No,Vibrant,Auctioned in London,5.41,5.07
Modern_Kenneth_2940,Kenneth Mckinney,0.28,Modern,Marble,13.0,7.0,30563.0,1952,73,Yes,Elegant,Auctioned in New York,20.38,19.07
Minimalist_Mary_2941,Mary Beiler,0.4,Minimalist,,38.0,22.0,177079.0,1887,138,No,Rustic,Acquired from Artist,229.25,262.53
Contemporary_Margaret_2942,Margaret Willis,0.15,Contemporary,Clay,28.0,9.0,2320.0,1863,162,No,Expressive,Auctioned in London,5.42,6.84
Abstract_Sharron_2943,Sharron Carter,0.33,Abstract,Brass,12.0,7.0,2662.0,1962,63,Yes,Expressive,Private Collection,12.26,13.58
Minimalist_Thomas_2944,Thomas Best,0.06,Minimalist,Marble,11.0,6.0,13393.0,2015,10,Yes,Elegant,Private Collection,20.61,23.84
Modern_Miranda_2945,Miranda Perryman,0.52,Modern,Bronze,27.0,17.0,39133.0,1898,127,No,Intricate,Acquired from Artist,39.62,43.26
Modern_Steven_2946,Steven Richburg,0.22,Modern,Bronze,48.0,27.0,150265.0,2016,9,Yes,Intricate,Inherited Estate,451.71,734.32
Minimalist_Johnny_2947,Johnny Evers,0.99,Minimalist,Bronze,30.0,8.0,13701.0,1971,54,Yes,Intricate,Gallery Exhibition,35.97,54.74
Modern_Gloria_2948,Gloria Milford,0.27,Modern,Marble,31.0,6.0,173774.0,1865,160,No,Polished,Auctioned in London,924.65,950.12
Minimalist_Lonnie_2949,Lonnie Keithly,,Minimalist,,24.0,9.0,1829.0,1927,98,No,Elegant,Auctioned in New York,6.06,7.57
Modern_Mary_2950,Mary Clark,0.61,Modern,Aluminium,39.0,21.0,4775.0,2008,17,Yes,Elegant,Private Collection,11.29,13.96
Abstract_Cassandra_2951,Cassandra Rothermich,0.42,Abstract,Marble,11.0,6.0,15189.0,1970,55,Yes,Minimal,Museum Deaccession,15.56,23.46
Renaissance_Erwin_2952,Erwin Guzman,0.53,Renaissance,Stone,13.0,8.0,130902.0,2004,21,Yes,Intricate,Auctioned in New York,473.77,479.16
Modern_Robin_2953,Robin Strom,0.8,Modern,Bronze,34.0,8.0,4870.0,1909,116,No,Intricate,Acquired from Artist,10.33,9.87
Classical_Mildred_2954,Mildred Cooper,0.19,Classical,Brass,3.0,2.0,33.0,1884,141,No,Elegant,Auctioned in New York,5.01,6.82
Modern_Judy_2955,Judy Elliott,0.64,Modern,Clay,14.0,6.0,865.0,1939,86,No,Polished,Acquired from Artist,6.03,5.58
Baroque_Cecil_2956,Cecil Seta,0.58,Baroque,,24.0,,2116.0,1912,113,No,Polished,Museum Deaccession,3.54,5.44
Minimalist_Charlotte_2957,Charlotte Membreno,0.7,Minimalist,Brass,8.0,5.0,606.0,1906,119,No,Intricate,Inherited Estate,2.91,4.55
Renaissance_James_2958,James Long,0.98,Renaissance,Marble,,10.0,91129.0,1936,89,No,Polished,Museum Deaccession,291.1,422.68
